deso_kod,tenure_type,n_grid_cells,RutStorl,w_30,Ar30_34,Ar35_39,Ar40_44,Ar45_49,Ar50_54,Ar55_59,Ar60,Ar61,Ar62,Ar63,Ar64,Ar65,Ar66,Ar67,Ar68,Ar69,Ar70,Ar71,Ar72,Ar73,Ar74,Ar75,Ar76,Ar77,Ar78,Ar79,Ar80,Ar81_85,Ar86_90,Ar91_95,Ar96_00,Ar01_05,Ar06_10,Ar11_w,UppgSakn,Totalt,Ar65_74,Ar55_64,Ar75_85,Ar60_64,Ar75_79,Shape_Length,Shape_Area
1488C1200,rental,8,16.0,46.0,9.0,11.0,35.0,7.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,148.0,5,5.0,7,5.0,7.0,7999.982600001618,499997.8249853923
1460C1010,rental,9,18.0,7.0,0.0,11.0,0.0,48.0,29.0,25.0,18.0,16.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,54.0,52.0,0.0,12.0,0.0,0.0,0.0,0.0,14.0,45.0,0.0,0.0,32.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,403.0,118,77.0,91,52.0,59.0,8999.95619999431,562494.525011399
1383A0020,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15,0.0,0,0.0,0.0,1999.9865999985486,124998.32500422858
1488C1020,rental,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105,0.0,0,0.0,0.0,1000.0131999980658,62501.64997700822
1488C1080,rental,6,12.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,41.0,32.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,373.0,0,343.0,8,343.0,0.0,5999.992200007662,374999.02499960776
1488C1270,rental,6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,77.0,0.0,0.0,0.0,0.0,0.0,182.0,0,0.0,0,0.0,0.0,5999.960199996829,374995.0250125036
1487C1100,rental,4,7.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0.0,0,0.0,0.0,6999.968999993056,1187492.1500110712
1487A0030,rental,6,10.0,4.0,0.0,4.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,24,3.0,0,3.0,0.0,11999.988800005987,2249998.2249983153
1488C1030,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,445.0,441,0.0,0,0.0,0.0,2000.003200000152,125000.399997619
1488C1170,rental,7,14.0,152.0,39.0,167.0,98.0,175.0,152.0,89.0,0.0,20.0,43.0,0.0,14.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,70.0,20.0,0.0,9.0,33.0,0.0,0.0,1148.0,24,166.0,43,77.0,0.0,7000.005599997938,437500.6999753922
1460C1020,rental,12,24.0,12.0,6.0,5.0,6.0,15.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,0.0,0.0,4.0,0.0,219.0,80,16.0,0,10.0,0.0,12000.041400000453,750005.1749400466
1488C1130,rental,3,6.0,20.0,3.0,103.0,7.0,181.0,79.0,129.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,49.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,26.0,0.0,0.0,174.0,842.0,59,153.0,0,24.0,0.0,3000.01620000042,187502.02505699254
1488C1150,rental,4,8.0,0.0,0.0,7.0,0.0,124.0,4.0,218.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,12,221.0,0,3.0,0.0,4000.0664000064135,250008.30000303168
1488C1160,rental,1,2.0,0.0,0.0,48.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,162,169.0,0,0.0,0.0,1000.009600000456,62501.199994926996
1488C1250,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,52.0,0,0.0,0,0.0,0.0,2000.0027999989688,125000.3499969911
1488A0010,rental,5,10.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9,4.0,12,0.0,0.0,4999.982600007206,312497.8250046808
1488C1110,rental,5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,293.0,85.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,178,746.0,0,665.0,0.0,4999.96599999629,312495.7500107862
1488C1180,rental,6,12.0,149.0,0.0,33.0,16.0,136.0,35.0,25.0,0.0,0.0,0.0,64.0,0.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,51.0,73.0,28.0,0.0,0.0,0.0,0.0,0.0,765.0,110,89.0,96,64.0,45.0,6000.008999994025,375001.12499034306
1488C1220,rental,2,4.0,0.0,0.0,0.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,44.0,0.0,36.0,0.0,0.0,194.0,0,0.0,0,0.0,0.0,1999.986400006339,124998.30000529236
1488C1100,rental,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,74.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,502,0.0,0,0.0,0.0,4000.0060000009835,250000.7499941829
1460B3010,rental,9,18.0,9.0,0.0,0.0,0.0,17.0,0.0,29.0,0.0,46.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,41,110.0,51,81.0,51.0,9000.008600009605,562501.0749738807
1382A0030,rental,5,9.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6,8.0,16,8.0,0.0,7999.979000000283,1249993.4000065045
1488C1010,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0,0.0,84,0.0,84.0,2000.002999998629,125000.37499685863
1488C1050,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,572,0.0,32,0.0,32.0,2000.002999998629,125000.37499685863
1488C1090,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,186,0.0,0,0.0,0.0,2000.0030000004917,125000.37499709148
1488C1240,rental,6,12.0,36.0,3.0,3.0,6.0,0.0,117.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,178.0,0,9.0,0,0.0,0.0,5999.9757999982685,374996.9750058136
1383B2010,rental,8,16.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,16.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,0.0,6.0,21.0,0.0,0.0,204.0,83,22.0,0,22.0,0.0,8000.042799990624,500005.34999176813
1383B2020,rental,5,10.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,8.0,0.0,0.0,12.0,0.0,0.0,49.0,0,0.0,10,0.0,0.0,4999.999000005424,312499.874997738
1488C1060,rental,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165,0.0,0,0.0,0.0,999.9934000000358,62499.17500200447
1488C1070,rental,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,425,0.0,0,0.0,0.0,2999.9960000030696,187499.49999975372
1487C1180,rental,5,10.0,0.0,0.0,0.0,6.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,44.0,0,0.0,0,0.0,0.0,4999.982400001958,312497.80000411475
1383A0030,rental,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,3999.989600000903,999994.8000064015
1463A0080,rental,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,4000.0094000007957,1000004.6999895179
1461A0020,rental,7,12.0,4.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,82.0,15,14.0,0,14.0,0.0,13000.017799992114,2312494.2000384913
1765A0020,rental,2,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8,0.0,4,0.0,4.0,7999.9988000020385,1999999.3999962592
1488C1190,rental,3,6.0,0.0,0.0,0.0,20.0,0.0,128.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,267.0,0,115.0,0,0.0,0.0,3000.0328000020236,187504.09996791295
1488C1210,rental,4,8.0,4.0,0.0,18.0,12.0,35.0,263.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0,23.0,0,16.0,0.0,3999.9895999971777,249998.7000010872
1488C1260,rental,4,8.0,12.0,0.0,11.0,13.0,44.0,300.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,527.0,131,8.0,4,0.0,0.0,3999.989600006491,249998.70000225137
1487C1170,rental,4,8.0,100.0,57.0,0.0,38.0,32.0,17.0,0.0,48.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,417.0,50,48.0,46,48.0,5.0,4000.025800006464,250003.22505195803
1441C1140,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0,0.0,61,0.0,61.0,1999.9863999970257,124998.30000412822
1441C1170,rental,4,8.0,0.0,10.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0,18.0,69,0.0,69.0,4000.0056000035256,250000.6999946807
1487C1080,rental,5,10.0,3.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,22.0,0.0,275.0,47,131.0,0,131.0,0.0,4999.998800000176,312499.849996512
1487C1140,rental,7,14.0,26.0,8.0,11.0,102.0,89.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,383.0,0,0.0,0,0.0,0.0,7000.001599995419,437500.19999303744
1382C1110,rental,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0.0,0,0.0,0.0,1000.0096000023186,62501.19999515983
1488C1140,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0,0.0,0,0.0,0.0,2000.0394000001252,125004.92504732564
1487C1010,rental,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0,0.0,48,0.0,0.0,2000.0195999983698,125002.44999002622
1487C1160,rental,2,4.0,85.0,79.0,33.0,41.0,14.0,63.0,39.0,3.0,100.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,653.0,111,142.0,28,103.0,0.0,2000.0027999989688,125000.3499969911
1487C1190,rental,6,12.0,222.0,15.0,0.0,24.0,122.0,39.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,43.0,15.0,0.0,0.0,0.0,0.0,0.0,598.0,22,39.0,57,4.0,0.0,6000.016199994832,375002.0249555441
1382C1130,rental,3,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,12,0.0,0,0.0,0.0,3000.016399998218,187502.04997380724
1488C1120,rental,2,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0,0.0,0.0,1999.9863999970257,124998.30000412822
1487C1110,rental,2,4.0,54.0,11.0,0.0,39.0,30.0,176.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,12,14.0,0,3.0,0.0,2000.002999998629,125000.37499685863
1487C1150,rental,7,14.0,49.0,28.0,12.0,0.0,251.0,21.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,35.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,11.0,0.0,0.0,0.0,0.0,0.0,588.0,61,60.0,0,0.0,0.0,6999.985600000247,437498.20000084094
1460B2010,rental,11,22.0,73.0,0.0,0.0,0.0,30.0,24.0,62.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,325.0,81,62.0,8,0.0,0.0,10999.97520000115,687496.9000030637
1487C1130,rental,1,2.0,0.0,0.0,0.0,0.0,0.0,14.0,162.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0,293.0,0,131.0,0.0,1000.0098000001162,62501.224994794524
1487C1070,rental,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,188.0,171,0.0,0,0.0,0.0,2999.996199997142,187499.52499892274
1487C1090,rental,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,179,0.0,133,0.0,133.0,999.9933999981731,62499.17500177164
1487C1060,rental,4,7.0,6.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,134.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,34,134.0,0,134.0,0.0,7000.005400003865,1187504.124988669
1284A0030,rental,4,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0.0,0,0.0,0.0,4000.042599994689,250005.32504392613
1401A0010,rental,4,7.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,28.0,0,3.0,0,3.0,0.0,6999.985999999568,1187494.3500052646
1487C1020,rental,1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,1000.0097999982536,62501.22499456169
1383A0040,rental,2,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0.0,27,0.0,0.0,4999.982400000095,1062493.7500093353
1441A0010,rental,2,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0,0.0,0.0,7999.97839999944,1999989.20001268
1487B2010,rental,8,16.0,32.0,0.0,11.0,0.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,5.0,35.0,0.0,0.0,9.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,195.0,36,9.0,49,0.0,40.0,8000.034800002351,500004.350028154
1382C1080,rental,3,6.0,0.0,0.0,3.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,17.0,0.0,0.0,0.0,50.0,0,0.0,0,0.0,0.0,3000.0125999972224,187501.5749915528
1382C1140,rental,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,135.0,0,0.0,0,0.0,0.0,999.9932000003755,62499.15000229694
1441B3010,rental,7,13.0,22.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,105.0,0,0.0,10,0.0,10.0,9999.981999995187,1374993.8500042472
1382C1100,rental,8,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,12.0,0.0,48.0,11.0,12.0,0.0,0.0,201.0,0,3.0,97,3.0,0.0,7999.995999991894,499999.49999465677
1463B3010,rental,4,8.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,4.0,0.0,28.0,0.0,0.0,0.0,102.0,0,0.0,63,0.0,0.0,4000.005999997258,250000.74999371727
1382C1040,rental,7,14.0,72.0,4.0,5.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,82.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,19.0,8.0,0.0,19.0,0.0,0.0,310.0,111,3.0,0,3.0,0.0,6999.985599992797,437498.1999999096
1383A0060,rental,3,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0.0,8,0.0,0.0,2999.9964000005275,187499.5499990959
